,ID,sentiment,date_time,text
239,239,Happy,08/11/2016 16:08:57,Hope Trump  Election2016
240,240,Contented,08/11/2016 16:09:12,ElectionDay Hillary will get 2 kinds of votes one 4 herself ; 1 against Trump - is not ?  Election2016 
241,241,Happy,08/11/2016 16:09:19,"Interesting """"I was never involved in politics before"""" trump "
242,242,Calm,08/11/2016 16:09:21,Tweet at us: How do you think the stock market would react if Trump won?   election2016 
243,243,Calm,08/11/2016 16:09:40,Tweet at us: How do you think the stock market would react if Trump won?   election2016 
244,244,Elated,08/11/2016 16:09:33,"TRUMPLEAKS Trump was honored to """"be a gentile winning a Jew award""""  pantsuit ObamaDay iamup voting voted? "
245,245,Sad,08/11/2016 16:09:33,A Scottish Monkey predicts Hillary and a Chinese Monkey predicts Donald.  We have reached peak stupidity for Election2016  facepalm
246,246,Calm,08/11/2016 16:09:46,Tweet at us: How do you think the stock market would react if Trump won?   election2016 
247,247,Contented,08/11/2016 16:09:54,ElectionDay Hillary will get 2 kinds of votes one 4 herself ; 1 against Trump - is not ?  Election2016 
248,248,Elated,08/11/2016 16:10:01,Will Trump or Clinton win Ohio? It has sided with the winning candidate in EVERY election since 1964 Election2016 
249,249,Upset,08/11/2016 16:09:59,Rigged Iamwithher Election2016 DNCLeak SNOBS Debate StrongerTogether  Hillary got SCHOLONGED! 
250,250,Elated,08/11/2016 16:10:25,When will they announce Trump wins in a landslide? I wanna be at a bar full of democrats when it happens !!!  Election2016
251,251,Contented,08/11/2016 16:10:17,ElectionDay Hillary will get 2 kinds of votes one 4 herself ; 1 against Trump - is not ?  Election2016 
252,252,Elated,08/11/2016 16:10:14,My prediction: if Trump wins he'll be impeached within a year for catastrophic incompetence!  Election2016 
253,253,Relaxed,08/11/2016 16:10:15,"I Just Rocked My Vote""""! ~Hoopla~          I'm with Her """"Hillary"""" Hillary  election2016????? "
254,254,Relaxed,08/11/2016 16:10:41,"I Just Rocked My Vote""""! ~Hoopla~  I'm with Her """"Hillary"""" Hillary  election2016???? GoVote? "
255,255,Elated,08/11/2016 16:10:28,Is Trump or Clinton going to win? election2016 vote? 
256,256,Happy,08/11/2016 16:11:02,Donald Trump said that election2016 is like Brexit+++ Hope not??
257,257,Serene,08/11/2016 16:11:05,there are a lot of women in line to vote who are wearing white for hillary imwithher election2016 NeverTrump
258,258,Calm,08/11/2016 16:11:05,This is the crowd to volunteer for Hillary Clinton at the office at 8 and South. Line out the door. Election2016? 
259,259,Elated,08/11/2016 16:11:17,Hillary Clinton's chance of winning Election2016 rises to 71.4%
260,260,Nervous,08/11/2016 16:11:34,Make sure you vote 3rd party or be like me and vote for Overlord Trump to make sure that snake POS Hillary does not? 
261,261,Elated,08/11/2016 16:11:29,Trump could win b/c of the closeness of the race/large number of undecideds.  Poll trendlines favour Hillary
262,262,Happy,08/11/2016 16:11:48,Here is my safe ElectoralCollegeMap prediction for a Hillary Win 323 - 215. Election2016 
263,263,Elated,08/11/2016 16:11:40,Will Trump or Clinton win Ohio? It has sided with the winning candidate in EVERY election since 1964 Election2016 
264,264,Serene,08/11/2016 16:11:45,Did Eric Trump just break the law with a ballot photo? Find out and follow the latest Election2016 news with us:? 
265,265,Bored,08/11/2016 16:11:37,Voters waiting in line booing Trump at his polling place is my favorite thing so far Election2016
266,266,Elated,08/11/2016 16:11:41,"Election2016 Meanwhile in England an elderly lady is told that if Trump wins he may well get within """"grabbing"""" distance of her."
267,267,Upset,08/11/2016 16:11:46,Lady Gaga Singing Angel Down at Hillary Clinton's rally ImWithHer Election2016 govote vote 
268,268,Happy,08/11/2016 16:12:07,Even good Canadians should practice Trump preparedness ??????????????? election2016 
269,269,Contented,08/11/2016 16:12:24,ElectionDay Hillary will get 2 kinds of votes one 4 herself ; 1 against Trump - is not ?  Election2016 
270,270,Happy,08/11/2016 16:12:18,In memory of beloved Anne Richards. Anne would be very proud of Hillary Clinton today. ImWithHer Election2016 
271,271,Elated,08/11/2016 16:12:16,Ok. Jokes over. Time for all the Trump supporters to go back to their caves Election2016
272,272,Relaxed,08/11/2016 16:12:10,I literally cannot understand how any sane person would vote for Hillary Clinton. Trump2016 Election2016
273,273,Happy,08/11/2016 16:12:53,Election2016 ElectionNight ElectionDay  ??_?????   I wish victory and success to me Hillary Clinton? 
274,274,Contented,08/11/2016 16:13:06,Hillary Clinton for President! God bless America! Election2016 ????
275,275,Contented,08/11/2016 16:13:23,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latino  ?????????? 
276,276,Depressed,08/11/2016 16:13:16,America please vote well today! Trump must not win Election2016 electionday USADecides USA2016 ????
277,277,Elated,08/11/2016 16:13:13,"I'd say """"There's no way Trump can win!"""""
278,278,Happy,08/11/2016 16:13:14,Hillary must have many paid Hilbots on line today 2 manufacture a good  for her
279,279,Happy,08/11/2016 16:13:29,????????? big day for the US. When y'all sneeze you mess up the whole world lol. And trump got some mean buggers ??? 
280,280,Happy,08/11/2016 16:13:39,"Trump tells reporters at his NYC polling station that he feels """"very good"
281,281,Elated,08/11/2016 16:13:37,Who will win the election?  ??  Retweet: Donald Trump ??  Like: Hillary Clinton ??  Comment: Third Party  election2016 electionday myvote
282,282,Upset,08/11/2016 16:13:49,Debate Rigged StrongerTogether Iamwithher SNOBS DNCLeak Election2016  Hillary got SCHOLONGED! 
283,283,Stressed,08/11/2016 16:14:16,A vote 4 Hillary is a vote for WWIII!!!  WE HAVE NO REASON TO GO TO WAR WITH RUSSIA!!! ElectionDay myvote2016 Election2016
284,284,Happy,08/11/2016 16:14:35,Lol good luck Americans! Make me proud and vote Hillary   Election2016
285,285,Elated,08/11/2016 16:14:21,If Trump wins
286,286,Happy,08/11/2016 16:14:34,scottyandtony: Even good Canadians should practice Trump preparedness ??????????????? election2016 
287,287,Elated,08/11/2016 16:15:02,My prediction for the final tally of Election2016 - Hillary Clinton wins with 310-325 electoral votes.
288,288,Depressed,08/11/2016 16:14:59,MittRomney now? FLAPPYTRUMP Trump wins again! MAGA Deplorable Election2016 TRUMPLANDSLIDE Election2016  
289,289,Bored,08/11/2016 16:15:26,Remember when Assange was asked why he's not leaking any dirt on trump
290,290,Calm,08/11/2016 16:15:18,So far Trump is more popular than Toblerone. End times. ElectionDay 
291,291,Happy,08/11/2016 16:15:16,If America does the decent thing and chooses Hillary then suddenly Britain becomes the worlds stupidest country again Election2016
292,292,Contented,08/11/2016 16:15:14,StrongerTogether Iamwithher Rigged Election2016 SNOBS Debate  Hillary is going to go down faster than Monica! 
293,293,Nervous,08/11/2016 16:15:42,"Trump will send you on the first boat back home but Hillary will bomb you when you get there."""" Election2016"
294,294,Happy,08/11/2016 16:15:35,My California friends please vote for Hillary today ElectionDay Election2016 iVoted Vote ???????????????????? 
295,295,Elated,08/11/2016 16:16:01,Will Trump or Clinton win Ohio? It has sided with the winning candidate in EVERY election since 1964 Election2016 
296,296,Contented,08/11/2016 16:16:08,ElectionDay'It's time for American people to take back their freedom' ~ Donald Trump  Election2016 ElectionDay 
297,297,Nervous,08/11/2016 16:15:58,I think the pantsuit on fire meme is taking off. trump maga election2016 electionday trumppence16 votetrump imvotingbecause hillary
298,298,Happy,08/11/2016 16:15:59,Donald Trump greets voters before he casts his vote on Election2016  ElectionDay  USElection2016 
299,299,Elated,08/11/2016 16:16:20,If Trump wins there will be plenty of this going on in 'merica! Election2016 
300,300,Serene,08/11/2016 16:16:14,?????????Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latino  ?????????? 
301,301,Calm,08/11/2016 16:16:13,Updated one last time by popular request: 14 conservative Christians not supporting Trump  ElectionDay Election2016
302,302,Upset,08/11/2016 16:16:18,I see only 2 lies vote trump 
303,303,Happy,08/11/2016 16:16:17,Conservatives shouldn??t trust Trump with their vote
304,304,Bored,08/11/2016 16:16:50,Alex Jones will have to be locked in padded cell when Trump loses! 
305,305,Elated,08/11/2016 16:16:54,ivote election2016 snapchat You want to win Donald Trump or Hillary Clinton? 
306,306,Calm,08/11/2016 16:17:02,MAGA Trump AnyoneButClinton Election2016 ElectionDay Unite to StopClinton Memories of stolen primary? 
307,307,Calm,08/11/2016 16:17:29,Tweet at us: How do you think the stock market would react if Trump won?    election2016? 
308,308,Contented,08/11/2016 16:17:32,Election2016 Debate StrongerTogether Iamwithher DNCLeak Rigged SNOBS  Hillary ainot no ways tired! 
309,309,Calm,08/11/2016 16:17:34,Melania low key voted for Hillary Election2016
310,310,Stressed,08/11/2016 16:17:51,Vote for Trump if you want the war to end in Syria Election2016
311,311,Contented,08/11/2016 16:17:58,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latino? 
312,312,Elated,08/11/2016 16:17:56,definitely get the feeling Trump may actually win... Election2016
313,313,Elated,08/11/2016 16:18:05,We'll see him at rock bottom when Hillary wins 
314,314,Relaxed,08/11/2016 16:18:02,Watching Election2016 coverage on BuzzFeed is the same as getting a direct cable feed from DNC Hillary HQ. Trump 
315,315,Contented,08/11/2016 16:18:24,Donald Trump (R) has voted alongside his wife Melania Election2016
316,316,Relaxed,08/11/2016 16:18:23,Republicans claiming they can not hear people booing Trump They are more in denial than an Egyptian freshwater fish.? 
317,317,Upset,08/11/2016 16:18:27,Dont vote for a demon from hell. We need Trump to make a change! ElectionDay voted ElectionNight Election2016  
318,318,Happy,08/11/2016 16:18:34,Making cookies great again? trump cookie ridiculous eat election2016 eatbothcandidates? 
319,319,Contented,08/11/2016 16:18:59,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latinos  ?????????? 
320,320,Elated,08/11/2016 16:19:12,Will Trump or Clinton win Ohio? It has sided with the winning candidate in EVERY election since 1964 Election2016 
321,321,Stressed,08/11/2016 16:19:26,Election2016 If we thought Obama's drone program was bad. Clinton will definitely Trump him ????? 
322,322,Serene,08/11/2016 16:19:35,Election2016 ElectionNight ElectionDay ??_?????   I'am a girl and a Saudi bravest Hillary Clinton
323,323,Elated,08/11/2016 16:19:40,70% of Saudis ( do not let women drive cars and behead gays) support Hillary  HillaryCollapse 
324,324,Happy,08/11/2016 16:19:29,Woman wear pantsuits on Election Day to support Hillary Clinton  pantsuit ElectionDay Election2016 pantsuitnation
325,325,Happy,08/11/2016 16:19:29,Vote for Hillary Go go go people for one Woman President in USA. Hillary President USA. Hillary President USA. 
326,326,Upset,08/11/2016 16:19:29,Debate Rigged Election2016 StrongerTogether DNCLeak Iamwithher SNOBS  Hillary got SCHOLONGED! 
327,327,Happy,08/11/2016 16:19:49,Hiring Hillary probably won??t end the world. But electing Trump just might ElectionDay Election2016 Vote2016 Hillary govote
328,328,Contented,08/11/2016 16:19:44,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latinos  ?????????? 
329,329,Serene,08/11/2016 16:19:55,Election2016 corporatewhore hate filled Hillary was for the Iraq war. Trump and Bernie were against it. 
330,330,Contented,08/11/2016 16:20:10,I honestly wonder how long it will take before Trump denies he ever ran for president. Election2016 ImWithHer
331,331,Calm,08/11/2016 16:20:06,Trump vs Clinton: 5 weirdest moments from the US election  | Election2016 
332,332,Serene,08/11/2016 16:20:14,Donnie Trumpet >;>;>;>;>;>; Donald Trump Election2016
333,333,Elated,08/11/2016 16:20:04,If Hillary Rockefeller wins we should all head for the hills. Election2016 
334,334,Serene,08/11/2016 16:20:01,"Houston eatery: """"Our Cooks Say Vote For Trump No Mas Taco Tuesday"""" VivaDemocracy Election2016 "
335,335,Sad,08/11/2016 16:20:32,Election2016 If you support Hillary you are either knowingly stupid or incredibly uninformed
336,336,Contented,08/11/2016 16:20:54,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latinos  ?????????? 
337,337,Elated,08/11/2016 16:21:01,TRUMP When TRUMP WINS
338,338,Happy,08/11/2016 16:21:11,President Trump sounds good to me!!! 
339,339,Serene,08/11/2016 16:21:19,Did Eric Trump just break the law with a ballot photo? Find out and follow the latest Election2016 news with us:? 
340,340,Serene,08/11/2016 16:21:16,lets not have trump all over the history books for future generations to learn about hmm?? GoVote2016 Election2016
341,341,Calm,08/11/2016 16:21:29,If BillClinton's private server costs Hillary the election it will be the first time Bill has f***ed Hillary in years. Election2016
342,342,Contented,08/11/2016 16:21:35,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latinos  ?????????? 
343,343,Serene,08/11/2016 16:21:46,I see the Trump women are wearing white... funny
344,344,Stressed,08/11/2016 16:22:06,All aboard for the Trump Train!! We are on our way to sweep out the cockroaches!! WaaaaHooooHappy!! 
345,345,Depressed,08/11/2016 16:21:59,Happy selection day peeps Clinton Trump election2016 corrupt puppets illusionofchoice? 
346,346,Elated,08/11/2016 16:22:19,Lol......expect to see a valium rise. Blood pressure meds. If Trump wins
347,347,Relaxed,08/11/2016 16:22:44,This is YUGE!  Election2016 ElectionDay Hillary SpiritCooking MAGA We all need to watch this.  via @youtube
348,348,Contented,08/11/2016 16:22:46,Election2016 Iamwithher Rigged Debate DNCLeak SNOBS StrongerTogether  Hillary ainot no ways tired! 
349,349,Elated,08/11/2016 16:23:14,Odds of winning popular vote share margin:  Trump 0-5%: +550 5-10%: +1400 10-15%: +2500 15-20%: +4000 20%+: +5000  Election2016
350,350,Contented,08/11/2016 16:23:17,?????????God Bless Donald Trump??????  ElectionDay Election2016 Elecciones Bill Hillary Clinton vs Florida Latinos  ?????????? 
351,351,Relaxed,08/11/2016 16:23:30,Hillary v Trump: Where to watch election night in Spain Election2016 ElectionDay ElectionNight 
352,352,Calm,08/11/2016 16:23:33,Where the presidential race stands today: Trump +3 LA Times poll  Election2016
353,353,Contented,08/11/2016 16:23:55,ElectionDay Election2016  Trump is gonna say something stupid to another country and get us bombed! Vote Clinton! We will die slower!
